Record ID,Record Status,Manufacturer,Manufacturer Part Number,Legacy AIPN,Legacy AIPN Old,Legacy Description,Legacy Family,Legacy Datasheet,Import Source,Source Sheet,Duplicate Source Rows,Identity Key,Source Rows,Source Data JSON
PMR-000149,Imported - Pending Verification,Lite-On Inc.,LTST-C195KGJRKT,,,LED GREEN/RED CLEAR CHIP SMD,LED,https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1134/LTST-C195KGJRKT.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,liteoninc | ltst-c195kgjrkt,151,"[{""source_row"":151,""values"":{""AIPN"":"""",""Family"":""LED"",""Value"":""Rd/Gn"",""Case"":"""",""Image"":"""",""Description"":""LED GREEN/RED CLEAR CHIP SMD"",""Manufacturer Name"":""Lite-On Inc."",""Manufacturer Part Number"":""LTST-C195KGJRKT"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""14"",""Case2"":"""",""Case3"":"""",""Case Displayed as"":"""",""Param #1"":"""",""Param #2"":"""",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""2"",""AIPN Occurrence"":""30"",""AIPN - OLD"":"""",""LEN"":""5"",""Datasheet"":""https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1134/LTST-C195KGJRKT.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8541.41.0000"",""Country of Origin"":""China""}}]"
PMR-000150,Imported - Pending Verification,Espressif Systems,ESP32-S3-WROOM-1-N16R2,,MCU-ESP32-S3-1-R16N2-00,RF TXRX MOD BT WIFI PCB TH SMD,MCU,https://www.espressif.com/sites/default/files/documentation/esp32-s3-wroom-1_wroom-1u_datasheet_en.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,espressifsystems | esp32-s3-wroom-1-n16r2,152,"[{""source_row"":152,""values"":{""AIPN"":"""",""Family"":""MCU"",""Value"":"""",""Case"":""SMD"",""Image"":"""",""Description"":""RF TXRX MOD BT WIFI PCB TH SMD"",""Manufacturer Name"":""Espressif Systems"",""Manufacturer Part Number"":""ESP32-S3-WROOM-1-N16R2"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""8"",""Case2"":""ESP32"",""Case3"":""ESP32"",""Case Displayed as"":""ESP32"",""Param #1"":""S3"",""Param #2"":""1"",""Param #3"":""R16N2"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""MCU-ESP32-S3-1-R16N2-00"",""LEN"":""23"",""Datasheet"":""https://www.espressif.com/sites/default/files/documentation/esp32-s3-wroom-1_wroom-1u_datasheet_en.pdf"",""RoHS Status"":""Unknown"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""5A992C"",""HTSUS"":""8517.62.0090"",""Country of Origin"":""Vietnam""}}]"
PMR-000151,Imported - Pending Verification,Microchip Technology,24AA512T-I/SN,,ICS-EEProm-512kb-i2c-00,IC EEPROM 512KBIT I2C 8SOIC,MEM,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,microchiptechnology | 24aa512t-i/sn,153,"[{""source_row"":153,""values"":{""AIPN"":"""",""Family"":""MEM"",""Value"":""512000"",""Case"":""SOIC-8"",""Image"":"""",""Description"":""IC EEPROM 512KBIT I2C 8SOIC"",""Manufacturer Name"":""Microchip Technology"",""Manufacturer Part Number"":""24AA512T-I/SN"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""11"",""Case2"":""SOIC-8"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""EEProm"",""Param #2"":""512kb"",""Param #3"":""I2C"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-EEProm-512kb-i2c-00"",""LEN"":""23"",""Datasheet"":""https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.32.0051"",""Country of Origin"":""Thailand""}}]"
PMR-000152,Imported - Pending Verification,TI,TMUX1108PWR,,ICS-Swi-8Ch-4R-00,IC MUX 8:1 4OHM 16TSSOP,MUX,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1108,AIPN Parts Master.xlsx,My Lists Worksheet,No,ti | tmux1108pwr,154,"[{""source_row"":154,""values"":{""AIPN"":"""",""Family"":""MUX"",""Value"":"""",""Case"":""TSSOP-16"",""Image"":"""",""Description"":""IC MUX 8:1 4OHM 16TSSOP"",""Manufacturer Name"":""TI"",""Manufacturer Part Number"":""TMUX1108PWR"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""9"",""Case2"":""TSSOP-16"",""Case3"":"""",""Case Displayed as"":""Swi"",""Param #1"":""8Ch"",""Param #2"":""4R"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-Swi-8Ch-4R-00"",""LEN"":""17"",""Datasheet"":""https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1108"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""United States""}}]"
PMR-000153,Imported - Pending Verification,Texas Instruments,LM2904BIDR,,ICS-OpAmp-2ch-00,IC OPAMP GP 2 CIRCUIT 8SOIC,OPA,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm2904v,AIPN Parts Master.xlsx,My Lists Worksheet,No,texasinstruments | lm2904bidr,155,"[{""source_row"":155,""values"":{""AIPN"":"""",""Family"":""OPA"",""Value"":"""",""Case"":""SOIC-8"",""Image"":"""",""Description"":""IC OPAMP GP 2 CIRCUIT 8SOIC"",""Manufacturer Name"":""Texas Instruments"",""Manufacturer Part Number"":""LM2904BIDR"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""SOIC-8"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""OpAmp"",""Param #2"":""2ch"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-OpAmp-2ch-00"",""LEN"":""16"",""Datasheet"":""https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm2904v"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.33.0001"",""Country of Origin"":""United States""}}]"
PMR-000154,Imported - Pending Verification,UMW,OPA340NA,,ICS-OpAmp-1ch-1-00,IC OPAMP GP 1 CIRCUIT SOT23-5,OPA,https://www.umw-ic.com/static/pdf/1b963e15d0e6622d702f45e5b1ed9081.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,umw | opa340na,156,"[{""source_row"":156,""values"":{""AIPN"":"""",""Family"":""OPA"",""Value"":"""",""Case"":""SOT-23-5"",""Image"":"""",""Description"":""IC OPAMP GP 1 CIRCUIT SOT23-5"",""Manufacturer Name"":""UMW"",""Manufacturer Part Number"":""OPA340NA"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""8"",""Case2"":""SOT23-5"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""OpAmp"",""Param #2"":""1ch"",""Param #3"":""1"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-OpAmp-1ch-1-00"",""LEN"":""18"",""Datasheet"":""https://www.umw-ic.com/static/pdf/1b963e15d0e6622d702f45e5b1ed9081.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.33.0001"",""Country of Origin"":""China""}}]"
PMR-000155,Imported - Pending Verification,Lite-On Inc.,LTV-817S-TA1,,ICS-Opto-5kv-DC-NPN-00,OPTOISOLATOR 5KV 1CH TRANS 4-SMD,OPT,https://optoelectronics.liteon.com/upload/download/DS-70-96-0016/LTV-8X7%20series%20%20Rev.S.PDF,AIPN Parts Master.xlsx,My Lists Worksheet,No,liteoninc | ltv-817s-ta1,158,"[{""source_row"":158,""values"":{""AIPN"":"""",""Family"":""OPT"",""Value"":"""",""Case"":""SMD-4"",""Image"":"""",""Description"":""OPTOISOLATOR 5KV 1CH TRANS 4-SMD"",""Manufacturer Name"":""Lite-On Inc."",""Manufacturer Part Number"":""LTV-817S-TA1"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""12"",""Case2"":""DIP-4"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Opto"",""Param #2"":""5kv"",""Param #3"":""DC"",""Param #4"":""NPN"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-Opto-5kv-DC-NPN-00"",""LEN"":""22"",""Datasheet"":""https://optoelectronics.liteon.com/upload/download/DS-70-96-0016/LTV-8X7%20series%20%20Rev.S.PDF"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8541.49.8000"",""Country of Origin"":""Thailand""}}]"
PMR-000156,Imported - Pending Verification,Lite-On Inc.,4N35S-TA1,,ICS-Opto-3.5kv-DC-NPN-00,OPTOISO 3.55KV TRANS W/BASE 6SMD,OPT,https://optoelectronics.liteon.com/upload/download/DS-70-99-0012/4N3X%20Series%201115.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,liteoninc | 4n35s-ta1,159,"[{""source_row"":159,""values"":{""AIPN"":"""",""Family"":""OPT"",""Value"":"""",""Case"":""SMD-6"",""Image"":"""",""Description"":""OPTOISO 3.55KV TRANS W/BASE 6SMD"",""Manufacturer Name"":""Lite-On Inc."",""Manufacturer Part Number"":""4N35S-TA1"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""14"",""Case2"":""DIP-6"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Opto"",""Param #2"":""3.5kv"",""Param #3"":""DC"",""Param #4"":""NPN"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-Opto-3.5kv-DC-NPN-00"",""LEN"":""24"",""Datasheet"":""https://optoelectronics.liteon.com/upload/download/DS-70-99-0012/4N3X%20Series%201115.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8541.49.8000"",""Country of Origin"":""Thailand""}}]"
PMR-000157,Imported - Pending Verification,Würth Elektronik,140354245100,,ICS-Opto-3.75kv-AC-NPN-00,OPTOISO 3.75KV 1CH TRANS 4-SOP,OPT,0,AIPN Parts Master.xlsx,My Lists Worksheet,No,wurthelektronik | 140354245100,160,"[{""source_row"":160,""values"":{""AIPN"":"""",""Family"":""OPT"",""Value"":"""",""Case"":""SOP-4"",""Image"":"""",""Description"":""OPTOISO 3.75KV 1CH TRANS 4-SOP"",""Manufacturer Name"":""Würth Elektronik"",""Manufacturer Part Number"":""140354245100"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""SOP-4"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Opto"",""Param #2"":""3.75kv"",""Param #3"":""AC"",""Param #4"":""NPN"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-Opto-3.75kv-AC-NPN-00"",""LEN"":""25"",""Datasheet"":""0"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8541.49.8000"",""Country of Origin"":""China""}}]"
PMR-000158,Imported - Pending Verification,Abracon,ABS07-32.768KHZ-T,,OSC-SMD-32.768kHz-12p5-1-00,CRYSTAL 32.7680KHZ 12.5PF SMD,OSC,https://abracon.com/Resonators/ABS07.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,abracon | abs07-32.768khz-t,161,"[{""source_row"":161,""values"":{""AIPN"":"""",""Family"":""OSC"",""Value"":"""",""Case"":""SMD-2"",""Image"":"""",""Description"":""CRYSTAL 32.7680KHZ 12.5PF SMD"",""Manufacturer Name"":""Abracon"",""Manufacturer Part Number"":""ABS07-32.768KHZ-T"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""20"",""Case2"":""SMD-2"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""32.768kHz"",""Param #2"":""12p5"",""Param #3"":""1"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""OSC-SMD-32.768kHz-12p5-1-00"",""LEN"":""27"",""Datasheet"":""https://abracon.com/Resonators/ABS07.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8541.60.0010"",""Country of Origin"":""China""}}]"
PMR-000159,Imported - Pending Verification,Abracon,ABM8-16.000MHZ-D4Y-T,,OSC-SMD-16MHz-18p-1-00,CRYSTAL 16.0000MHZ 18PF SMD,OSC,https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6536/ABM8_Datasheet.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,abracon | abm8-16.000mhz-d4y-t,162,"[{""source_row"":162,""values"":{""AIPN"":"""",""Family"":""OSC"",""Value"":"""",""Case"":""SMD-4"",""Image"":"""",""Description"":""CRYSTAL 16.0000MHZ 18PF SMD"",""Manufacturer Name"":""Abracon"",""Manufacturer Part Number"":""ABM8-16.000MHZ-D4Y-T"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""14"",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""16MHz"",""Param #2"":""18p"",""Param #3"":""1"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""OSC-SMD-16MHz-18p-1-00"",""LEN"":""22"",""Datasheet"":""https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6536/ABM8_Datasheet.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8541.60.0050"",""Country of Origin"":""South Korea""}}]"
PMR-000160,Imported - Pending Verification,Microchip Technology,MCP4461-104E/ML,,ICS-POT-100K-4Ch-12C-257taps-00,IC DIG POT 100K 20-QFN,POT,https://ww1.microchip.com/downloads/en/DeviceDoc/22265a.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,Yes,microchiptechnology | mcp4461-104e/ml,"163, 164","[{""source_row"":163,""values"":{""AIPN"":"""",""Family"":""POT"",""Value"":""100000"",""Case"":""QFN-20"",""Image"":"""",""Description"":""IC DIG POT 100K 20-QFN"",""Manufacturer Name"":""Microchip Technology"",""Manufacturer Part Number"":""MCP4461-104E/ML"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""5"",""Case2"":""TSSOP-20"",""Case3"":""SMD"",""Case Displayed as"":""POT"",""Param #1"":""100K"",""Param #2"":""4Ch"",""Param #3"":""12C"",""Param #4"":""257taps"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-POT-100K-4Ch-12C-257taps-00"",""LEN"":""31"",""Datasheet"":""https://ww1.microchip.com/downloads/en/DeviceDoc/22265a.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Thailand""}},{""source_row"":164,""values"":{""AIPN"":"""",""Family"":""POT"",""Value"":"""",""Case"":""QFN-20"",""Image"":"""",""Description"":""IC DIG POT 100K 20-QFN"",""Manufacturer Name"":""Microchip Technology"",""Manufacturer Part Number"":""MCP4461-104E/ML"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""5"",""Case2"":"""",""Case3"":"""",""Case Displayed as"":"""",""Param #1"":"""",""Param #2"":"""",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""2"",""AIPN Occurrence"":""30"",""AIPN - OLD"":"""",""LEN"":""5"",""Datasheet"":""https://ww1.microchip.com/downloads/en/DeviceDoc/22265a.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Thailand""}}]"
PMR-000161,Imported - Pending Verification,Bourns Inc.,TC33X-2-103E,,POT-SMD-10K-0.15w-1T-Top-00,TRIMMER 10K OHM 0.15W J LEAD TOP,POT,https://www.bourns.com/docs/Product-Datasheets/TC33.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,bournsinc | tc33x-2-103e,165,"[{""source_row"":165,""values"":{""AIPN"":"""",""Family"":""POT"",""Value"":"""",""Case"":""TOP-2"",""Image"":"""",""Description"":""TRIMMER 10K OHM 0.15W J LEAD TOP"",""Manufacturer Name"":""Bourns Inc."",""Manufacturer Part Number"":""TC33X-2-103E"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""20"",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""10K"",""Param #2"":""0.15w"",""Param #3"":""1T"",""Param #4"":""Top"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""POT-SMD-10K-0.15w-1T-Top-00"",""LEN"":""27"",""Datasheet"":""https://www.bourns.com/docs/Product-Datasheets/TC33.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.40.8050"",""Country of Origin"":""China""}}]"
PMR-000162,Imported - Pending Verification,Bourns Inc.,3269W-1-102GLF,,POT-SMD-1K-0.25w-12T-Top-00,TRIMMER 1K OHM 0.25W GW TOP ADJ,POT,https://www.bourns.com/docs/Product-Datasheets/3269.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,bournsinc | 3269w-1-102glf,166,"[{""source_row"":166,""values"":{""AIPN"":"""",""Family"":""POT"",""Value"":"""",""Case"":"""",""Image"":"""",""Description"":""TRIMMER 1K OHM 0.25W GW TOP ADJ"",""Manufacturer Name"":""Bourns Inc."",""Manufacturer Part Number"":""3269W-1-102GLF"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""14"",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""1K"",""Param #2"":""0.25w"",""Param #3"":""12T"",""Param #4"":""Top"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""POT-SMD-1K-0.25w-12T-Top-00"",""LEN"":""27"",""Datasheet"":""https://www.bourns.com/docs/Product-Datasheets/3269.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.40.8050"",""Country of Origin"":""Costa Rica""}}]"
PMR-000163,Imported - Pending Verification,CUI Inc.,PSK-4-5,,PSU-THP-ACDC-4w-5v-00,AC/DC CONVERTER 5V 4W,PSU,https://belfuse.com/media/datasheets/products/power-supplies/PSK-4.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,cuiinc | psk-4-5,167,"[{""source_row"":167,""values"":{""AIPN"":"""",""Family"":""PSU"",""Value"":"""",""Case"":"""",""Image"":"""",""Description"":""AC/DC CONVERTER 5V 4W"",""Manufacturer Name"":""CUI Inc."",""Manufacturer Part Number"":""PSK-4-5"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""27"",""Case2"":""THT"",""Case3"":""THP"",""Case Displayed as"":""THP"",""Param #1"":""ACDC"",""Param #2"":""4w"",""Param #3"":""5v"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""PSU-THP-ACDC-4w-5v-00"",""LEN"":""21"",""Datasheet"":""https://belfuse.com/media/datasheets/products/power-supplies/PSK-4.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8504.40.9510"",""Country of Origin"":""China""}}]"
PMR-000164,Imported - Pending Verification,ADI,ADR5041BKSZ,,,Shunt Voltage Reference IC Fixed 2.5V V ±0.1% 15 mA SC-70-3,REF,,AIPN Parts Master.xlsx,My Lists Worksheet,No,adi | adr5041bksz,168,"[{""source_row"":168,""values"":{""AIPN"":"""",""Family"":""REF"",""Value"":""2.5"",""Case"":""SC-70-3"",""Image"":"""",""Description"":""Shunt Voltage Reference IC Fixed 2.5V V ±0.1% 15 mA SC-70-3"",""Manufacturer Name"":""ADI"",""Manufacturer Part Number"":""ADR5041BKSZ"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""10"",""Case2"":"""",""Case3"":"""",""Case Displayed as"":"""",""Param #1"":"""",""Param #2"":"""",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""2"",""AIPN Occurrence"":""30"",""AIPN - OLD"":"""",""LEN"":""5"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0090"",""Country of Origin"":""""}}]"
PMR-000165,Imported - Pending Verification,Diodes Incorporated,AP3015AKTR-G1,,REG-SMD-Adj-A100-Boost-1-00,IC REG BOOST ADJ 75MA SOT23-5,REG,https://www.diodes.com/assets/Datasheets/AP3015_A.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,diodesincorporated | ap3015aktr-g1,169,"[{""source_row"":169,""values"":{""AIPN"":"""",""Family"":""REG"",""Value"":""7.4999999999999997E-2"",""Case"":""SOT-23-5"",""Image"":"""",""Description"":""IC REG BOOST ADJ 75MA SOT23-5"",""Manufacturer Name"":""Diodes Incorporated"",""Manufacturer Part Number"":""AP3015AKTR-G1"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""12"",""Case2"":""SOT-23-5"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Adj"",""Param #2"":""A100"",""Param #3"":""Boost"",""Param #4"":""1"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""REG-SMD-Adj-A100-Boost-1-00"",""LEN"":""27"",""Datasheet"":""https://www.diodes.com/assets/Datasheets/AP3015_A.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""China""}}]"
PMR-000166,Imported - Pending Verification,ADI / Linear,LT3042EDD#TRPBF,,REG-SMD-Adj-0A2-LDO-1-00,IC REG LIN POS ADJ 200MA 10DFN,REG,https://www.analog.com/media/en/technical-documentation/data-sheets/3042fb.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,adilinear | lt3042edd#trpbf,170,"[{""source_row"":170,""values"":{""AIPN"":"""",""Family"":""REG"",""Value"":""0.2"",""Case"":""DFN-10"",""Image"":"""",""Description"":""IC REG LIN POS ADJ 200MA 10DFN"",""Manufacturer Name"":""ADI / Linear"",""Manufacturer Part Number"":""LT3042EDD#TRPBF"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""19"",""Case2"":""DFN-10"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Adj"",""Param #2"":""0A2"",""Param #3"":""LDO"",""Param #4"":""1"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""REG-SMD-Adj-0A2-LDO-1-00"",""LEN"":""24"",""Datasheet"":""https://www.analog.com/media/en/technical-documentation/data-sheets/3042fb.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Thailand""}}]"
PMR-000167,Imported - Pending Verification,TI,TPS62746YFPT,,REG-SMD-Buck-Var-300mA-1-00,IC REG BUCK PROG 300MA 8DSBGA,REG,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Ftps62746,AIPN Parts Master.xlsx,My Lists Worksheet,No,ti | tps62746yfpt,171,"[{""source_row"":171,""values"":{""AIPN"":"""",""Family"":""REG"",""Value"":""0.3"",""Case"":""DSBGA-8"",""Image"":"""",""Description"":""IC REG BUCK PROG 300MA 8DSBGA"",""Manufacturer Name"":""TI"",""Manufacturer Part Number"":""TPS62746YFPT"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""DSBGA-8"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Buck"",""Param #2"":""Var"",""Param #3"":""300mA"",""Param #4"":""1"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""REG-SMD-Buck-Var-300mA-1-00"",""LEN"":""27"",""Datasheet"":""https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Ftps62746"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Philippines""}}]"
